char_len,word_count,type_count,ttr,content_ratio,avg_word_len,clause_count,question_type,has_comparative,has_negation,has_temporal,has_numeric,has_aggregation,has_question_mark,flesch_reading_ease,gunning_fog,flesch_kincaid_grade,smog_index,dep_tree_depth,has_passive,ne_count,ne_density,pos_NOUN,pos_VERB,pos_ADJ,pos_ADV,pos_PROPN,pos_NUM,pos_ADP,pos_DET,pos_PRON,pos_CCONJ,pos_SCONJ,pos_PUNCT,pct_VBZ_VBP,pct_VBD,pct_VBN,ne_ORG,ne_PERSON,ne_GPE,ne_DATE,ne_MONEY,ne_PERCENT,ne_LAW,ne_NORP,ne_PRODUCT,ne_EVENT,ne_TIME,ne_CARDINAL,nlq,Domain
50,8,8,1.0,0.75,5.375,0,Other,0,0,0,0,0,0,,,,,2,0,0,0.0,25.0,12.5,25.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,12.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Poor quality installation how do I make acomplaint,TelcoQA
226,44,34,0.7727,0.6818,3.955,0,Other,0,0,0,1,0,1,,,,,5,0,5,0.1042,14.58,10.42,8.33,6.25,10.42,8.33,4.17,6.25,10.42,2.08,4.17,6.25,8.33,0.0,2.08,0,0,0,0,0,0,1,0,0,0,0,4,I’ve just ordered the 1.6gbps broadband with WiFi 7. I currently run an EERO Pro 6e system with main hub and two additional units. Is it possible to order an additional Smart WiFi Pro so I can have three units like I have now?,TelcoQA
566,110,79,0.7182,0.6,4.009,3,Other,1,1,0,1,0,0,,,,,9,1,8,0.0661,19.83,12.4,6.61,4.13,4.13,4.96,9.92,9.92,13.22,2.48,2.48,0.0,5.79,2.48,1.65,1,1,0,1,1,0,1,0,0,0,0,3,"Hi

New broadband customer and had nothing but problems with the new EE WiFi 7 hub considering this is an extra £10 a month add on its pretty poor it operates in this way for example on my phone I'll send a WhatsApp message and it shows the clock next to the message as soon as I turn off WiFi and 5g kicks in the message sends this is happening every other day I paired a WiFi 7 booster near my son's PC first few days was giving 500mb over it with an ethernet connected now it gives no more than 90mb

If this can't be resolved I'll be giving my termination notice",TelcoQA
174,33,26,0.7879,0.6364,4.152,0,Other,0,0,0,0,0,0,,,,,3,0,1,0.0256,12.82,15.38,5.13,5.13,10.26,0.0,5.13,2.56,12.82,2.56,0.0,12.82,2.56,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,"Hi, I'm changing my broadband from BT to EE, will I have to cancel my BT account or will EE automatically do this? Also, will BT charge an early cancellation fee? Many thanks",TelcoQA
630,118,88,0.7458,0.6017,4.263,3,Other,0,1,0,0,1,0,,,,,8,1,4,0.0315,18.9,16.54,3.15,4.72,2.36,1.57,8.66,7.87,11.02,5.51,0.79,4.72,5.51,3.15,2.36,0,1,0,3,0,0,0,0,0,0,0,0,"Our cables have been cut on land opposite our house two weeks ago. There are a number of houses with no broadband or Telephone connection, openreach keep sending engineers out but they can't repair it an engineer was due to call today but no show, one came on Thursday took a look and never came back. I'm with ee but can't contact openreach as they keep telling me to contact my supplier.

We have no tv or radio as its all connected to to broadband or mobile signal is not good enough all see with ee.

Any suggestions for trying to get to the right department not just another engineer who can only fix the basics

Thanks

Pete",TelcoQA
1152,202,132,0.6535,0.6683,4.455,6,Other,1,1,1,1,1,0,,,,,9,1,16,0.0661,16.53,11.16,3.31,6.2,13.64,2.89,9.09,4.55,6.61,1.65,1.65,11.98,5.37,0.41,1.65,6,1,3,0,1,0,0,0,0,0,0,5,"Hello. After some advice and if anyone can share their experiences of migrating from BT to EE broadband?My current situation: using BT Smart Hub 2 Wi-Fi 5, 150mbps Full Fibre which for the most part does the job. Am finding issues with the range however. Struggles to get full connection / speeds upstairs in 3 bed house and sometimes to my Ring Doorbell outside. Having to use a Wi-Fi booster disc for upstairs which appears to have helped a bit.Bandwidth wise, running usual household devices, Smart TV, games consoles, Ring doorbell, laptops, iPhones etc... no issues with speeds / lagging and anything TV wise is ran via ethernet cable.Looking into EE Wi-Fi 6 with Smart Hub plus. as I hear Wi-Fi 6 extends the range without the need for boosters. Just wondered how has your experience been with range?Also seeing it costs a bit more to change to Wi-Fi 6. I'm already paying £32 per month on BT (not including what I'm already paying for EE TV / TNT Sports also)So the question is, is it really worth changing to EE or should I just stick with BT? If anyone can share their experience / recommendations, would be much appreciated. Thanks very much.",TelcoQA
531,95,75,0.7895,0.6211,4.516,5,Other,0,1,1,1,0,0,,,,,9,1,5,0.0476,19.05,16.19,3.81,5.71,2.86,1.9,7.62,5.71,8.57,5.71,0.95,5.71,7.62,2.86,2.86,0,1,0,2,0,0,0,0,0,0,0,2,"Turned plugs off by accident yesterday, now broadband hub isn't working properly, it just goes green and after a while it flashes, spoke to Cs and they are sending a replacement hub as he thinks it's the power cable not producing enough power, has one been to currys or anything and found a replacement cable? Got 2 children with autism who rely on the broadband for their routine and replacement won't be here until Monday so really struggling and having to use my mobile data to be able to watch tv, any help would be appreciated",TelcoQA
413,75,53,0.7067,0.6533,4.307,4,Other,0,0,1,1,0,1,,,,,5,1,7,0.0805,9.2,10.34,5.75,4.6,10.34,1.15,8.05,4.6,11.49,0.0,2.3,11.49,3.45,4.6,6.9,1,0,0,5,0,0,0,0,0,0,1,0,"I am thoroughly dissatisfied with EE/BT. On Tuesday I was told that my old landline number would be activated immediately I got a Home Phone Adapter (which arrived on Thursday), on Thursday I was told it would be activated within 24 hours, today I am told it won’t be until Wednesday next week.  Apparently the “process “ doesn’t allow the date to be brought forward.  How can that be in the modern technical age?",TelcoQA
178,37,32,0.8649,0.6757,3.676,1,Other,0,1,0,1,0,0,,,,,6,1,3,0.075,12.5,12.5,2.5,10.0,12.5,2.5,10.0,2.5,15.0,0.0,0.0,7.5,2.5,5.0,2.5,0,0,2,1,0,0,0,0,0,0,0,0,"I switched from Sky to EE broadband 2 months ago. I was told by EE that I would no longer have to pay BT a fee for my old btinternet.com email service.

BT are still charging me!",TelcoQA
437,84,65,0.7738,0.5952,4.012,2,Other,0,1,0,1,0,1,,,,,6,0,4,0.0412,12.37,11.34,4.12,8.25,4.12,1.03,8.25,3.09,15.46,2.06,2.06,12.37,5.15,2.06,3.09,0,0,1,2,1,0,0,0,0,0,0,0,"I changed from BT broadband to EE in April 1924 and have been unable to access my on line account ever. Message says “not your fault, it’s ours. We are working hard to solve it”. Really? Now middle of October and still not paid anything. If I had not called the very unhelpful help line they would not know about it. Will they really be able to hit me with a bill for umpteen pounds when they eventually solve the “not my fault” problem?",TelcoQA
422,85,56,0.6588,0.6706,3.847,1,Other,0,1,0,0,0,0,,,,,8,1,1,0.0106,15.96,19.15,4.26,5.32,1.06,0.0,5.32,4.26,14.89,6.38,0.0,9.57,9.57,4.26,7.45,0,0,0,1,0,0,0,0,0,0,0,0,Hi - I’m an idiot and thought I had broadband set up as direct debit. It appears not and I had my broadband suspended today. I immediately paid the bill but am really worried I won’t be reconnected and will have a mark on my credit file and have to pay termination fees. I have called the number and EE now says my bill is paid. Is anyone able to offer advice - I am really stressed about it all. (Direct debit now set up),TelcoQA
139,30,25,0.8333,0.6333,3.567,0,Other,0,0,0,0,0,1,,,,,4,0,0,0.0,22.58,9.68,12.9,9.68,0.0,0.0,3.23,12.9,6.45,3.23,0.0,6.45,6.45,0.0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,I have just got a new smart hub SH32B in the house but the wifi coverage is poor upstairs. Can I get a free wifi booster to place upstairs?,TelcoQA
262,57,39,0.6842,0.6491,3.596,2,Other,0,0,0,0,0,0,,,,,6,1,0,0.0,13.79,17.24,3.45,3.45,1.72,0.0,5.17,5.17,24.14,6.9,1.72,1.72,8.62,1.72,3.45,0,0,0,0,0,0,0,0,0,0,0,0,I have changed my broadband to full fibre and they sent me an extra wire to use for my broadband box which I use but they are asking me to send my kit back and if I don’t I will get  a charge but I don’t understand what for.Any advice will be greatly appreciated,TelcoQA
67,13,13,1.0,0.6923,4.077,0,Other,0,1,0,0,0,0,,,,,3,0,0,0.0,26.67,13.33,0.0,6.67,0.0,0.0,0.0,6.67,13.33,0.0,0.0,13.33,6.67,6.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,"I have not receive the return kit bag, please sent it again, thanks",TelcoQA
453,90,57,0.6333,0.5556,3.833,4,Other,0,0,0,0,0,0,,,,,6,0,2,0.019,13.33,17.14,3.81,2.86,1.9,0.0,8.57,5.71,16.19,6.67,2.86,8.57,10.48,1.9,3.81,0,1,0,0,0,0,0,0,0,0,0,0,"Hi all, I have been trying to delete a device/devices from my EE wifi but i cannot seem to do it. When i go on the smart hub page i am going to 'My Network' page and then the list of devices appear in a list. I have found the relevent device and clicked on 'Remove' and have pressed save. It still shows as connected and so i tried it with other devices on the list and when i click Remove it does nothing. Ive tried refreshing but that changes nothing.",TelcoQA
206,39,34,0.8718,0.6667,4.179,1,Other,0,0,0,0,0,0,,,,,5,1,3,0.0652,13.04,10.87,2.17,2.17,8.7,0.0,8.7,8.7,15.22,6.52,2.17,6.52,10.87,2.17,6.52,1,0,1,1,0,0,0,0,0,0,0,0,"Anyone got a phone number for new customers. I've ordered EE TV & Broadband and it's been a month and they still haven't connected me up on the Broadband, I need to speak to someone as the website is pants!",TelcoQA
259,51,44,0.8627,0.6667,3.824,3,Other,0,0,0,1,0,0,,,,,7,1,1,0.0175,14.04,15.79,5.26,1.75,5.26,0.0,5.26,8.77,15.79,1.75,3.51,12.28,8.77,1.75,0.0,0,0,0,1,0,0,0,0,0,0,0,0,"I’m having trouble finding a laser printer that will work with 5G. I have the Smart Hub SH32B, is this dual band? I don’t understand much about the technical stuff, but someone told me that all I need do is enter 2.5ghz (?) when setting up a printerThank you.",TelcoQA
498,98,63,0.6429,0.5408,3.99,5,Other,0,0,1,0,0,0,,,,,8,1,0,0.0,14.42,16.35,1.92,3.85,2.88,0.0,3.85,12.5,12.5,8.65,2.88,5.77,8.65,1.92,1.92,0,0,0,0,0,0,0,0,0,0,0,0,"Hi all,

i’m wondering if anybody can assist me please. I have the EE Smart hub pro router but the app has changed and now says that I have a smart hub plus after deleting and reinstalling the app. I can’t see a way to change the router that I have on the app and some of the features aren’t working correctly. Has anyone experienced this and found a workaround?

both the router and the extender are paired and working correctly as they should just seems to be an issue with the app.

thanks

John",TelcoQA
105,17,16,0.9412,0.6471,5.059,0,Other,0,0,0,0,0,1,,,,,3,0,1,0.05,25.0,10.0,5.0,0.0,5.0,0.0,5.0,5.0,10.0,5.0,5.0,10.0,10.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,My Toshiba satellite laptop doesn't connect to my home broadband but all other devices are working.  Why?,TelcoQA
421,76,63,0.8289,0.6579,4.316,2,Other,0,0,1,1,0,0,,,,,11,1,6,0.0714,25.0,11.9,1.19,4.76,7.14,3.57,16.67,8.33,7.14,1.19,1.19,5.95,5.95,2.38,3.57,0,0,1,5,0,0,0,0,0,0,0,0,Has anyone else had problems with switch over to fibre? After watching the telegraph pole go up outside my house with cables connected between the other poles in the street I selected the switch from BT to EE on February 23rd 2025. Since then each time I contact customer services I am told the problem is with Open Reach and to expect an update 7 days later. This has happened 4 weeks running from may 8th. Now June 2nd.,TelcoQA
236,45,30,0.6667,0.6,3.933,1,Other,0,1,0,1,0,1,,,,,5,1,3,0.0556,16.67,12.96,7.41,0.0,7.41,1.85,3.7,1.85,12.96,3.7,1.85,14.81,7.41,1.85,5.56,1,0,0,0,0,0,0,0,1,0,0,1,"Yes, I have a disability.  I CLOSED EE Accounts for EE mobile and EE Broadband.  I have been told to take paperwork and Google 7 mobile phone to EE shop.

I have had several bills worth hundreds, that I do NOT have.  What should I do ??",TelcoQA
50,11,10,0.9091,0.7273,3.636,0,Can_Could,0,0,0,0,0,0,,,,,3,0,0,0.0,18.18,18.18,0.0,0.0,0.0,0.0,0.0,0.0,36.36,0.0,9.09,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Can anyone tell me how I can pay my broadband bill,TelcoQA
214,42,40,0.9524,0.5952,3.833,0,How,0,1,0,0,0,0,,,,,6,0,3,0.0566,15.09,15.09,1.89,1.89,1.89,1.89,9.43,5.66,15.09,3.77,1.89,13.21,11.32,0.0,7.55,0,1,0,1,0,0,0,0,0,0,0,0,"How do you write a complaint ? I've had 90gh or whatever its called for over two weeks now and they have not arranged an engineer. The list goes on. I've had it with them!!

[Mod edit: Add title/move to new thread]",TelcoQA
179,34,28,0.8235,0.5882,4.147,1,Other,0,0,0,0,0,0,,,,,5,1,1,0.0263,10.53,15.79,2.63,0.0,5.26,0.0,10.53,7.89,18.42,2.63,2.63,10.53,5.26,2.63,2.63,0,0,1,0,0,0,0,0,0,0,0,0,"Afternoon, I’m swapping over to your Broadband, and was asked for information regarding this, if I owe the other company any payment. I can’t find the email for this

can you help",TelcoQA
1499,281,149,0.5302,0.6157,4.235,11,Other,0,1,1,1,0,0,,,,,8,1,8,0.0261,18.63,13.4,2.94,4.25,4.25,0.98,8.17,5.88,15.69,4.58,2.29,6.21,6.86,2.29,3.92,3,2,0,1,0,0,0,0,0,0,1,0,"Good day.

I am hoping someone here can assist, as the EE customer service Tech that i spoke to dissmissed my issue.

I work from home 1 day a week and to enable me to do this i must connect to my office server via a windows VPN connection. I had no issues doing this until i switched my Full Fibre service to EE. Ever since then i have had several issues in establishing a connection.

My first port of call is normally via my employers IT company and they go through there troubleshooting guide but to date they cannot find an issue with any of the settings or VPN credentials. They have indicated that it would seem something from the ISP side is dropping or blocking a connection. So they recommended that i contact my ISP and raise the issue with them. I called EE this morning and only to be told that they do not support VPN connections and were exteremly unhelpful.

To add to the confusion if i disconnect my laptop from my home Wifi and connect via my mobile phone hotspot (Which is EE 5G) i can connect to the VPN without an issue.

My network adapater has been reset, router hub has been reset and power flushed, i have a desktop that is connected via ethernet cable and a lapotop via wifi and none of these can connect to my works VPN.

So is this a case of EE blocks certain VPN connections or don't support it at all? It is exteremly frustrating to be told it isnt supported or there is something wrong with my hardware when there cleary isn't.

Any help would be grately appreciated.",TelcoQA
2054,419,187,0.4463,0.6205,3.79,16,Other,1,1,1,1,0,0,,,,,11,1,27,0.0596,13.02,12.58,5.96,5.08,10.38,1.32,9.93,8.61,12.36,4.86,2.65,5.74,6.84,3.09,1.55,14,4,0,2,0,0,0,1,0,0,0,5,"Hello everyone,

I am a newbie here and I really hope someone can help.

Today after many years of waiting we finally got FTTP from EE after switching from FTTC with BT previously. On my old setup, I had the BT Smart Hub 2 as the modem and had my TP-Link Deco XE75 Pro plugged into an ethernet port and it provided the same speed as I got through the BT router through the TP-Link Mesh. Today however we had the EE router installed and I thought it would be a simple job of switching the ethernet wires over from the old BT Hub to the New EE Hub but upon doing this I seem to have lost a ton of the speed.

If I connect my PC to the new EE Hub (WiFi or Wired) I am getting close to 900mbps download and over 100mbps upload but if I connect my computer to the TP-Link Deco system which is plugged into the EE router via ethernet I am getting less than 50mbps download and about 15mbps upload. I have some other brands of routers (Netgear and TP-Link) which I have used in the past. If I plug them into the EE Hub I get the same slow speeds. I thought maybe the EE Hub was faulty so I thought I would try the old BT Hub and see if that would even connect which it connected fine with high speeds but again the same issue of less than 50mbps to the connected mesh I use r any of the other routers I try.

I have tried connecting the WAN cable directly from the ONT to the Deco but it doesn't connect so this won't work. I've tried numerous different ethernet cables including CAT8 but none work. If I turn the EE Hub off and the Deco off then both back on for a very short time there is good speed but it then drops down to less than 50 again. I have no idea what to do but it just doesn't work like it did before and I'm not aware of a reason why.

Any help is greatly appreciated.

PS. I wish to use the Deco mesh because it works better in my home and has extra security features for my family which is why I need to be able to get this working somehow. The EE mesh doesn't seem very good and I had lots of trouble connecting one WiFi Plus to the EE Hub.",TelcoQA
